tconst,averageRating,numVotes
tt8466564,7.0,253839
tt3704428,7.3,253752
tt0100157,7.8,253658
tt0266915,6.7,253512
tt1655442,7.8,253286
tt0302886,7.0,253070
tt0462499,7.0,252986
tt0094737,7.3,252942
tt2229499,6.5,252790
tt13833688,7.6,252448
tt4196776,6.6,252371
tt2637276,6.3,252312
tt0043014,8.4,252236
tt0299658,7.2,252227
tt1411238,6.2,252063
tt1588173,6.8,251888
tt6806448,6.5,251833
tt0032553,8.4,251493
tt0063522,8.0,251221
tt0983193,7.3,250975
tt0315733,7.6,250955
tt1464540,6.1,250901
tt5083738,7.5,250723
tt17279496,7.0,250587
tt0374900,7.0,250341
tt0353969,8.1,250338
tt17351924,7.0,250317
tt0129167,8.1,250139
tt2463208,6.7,250100
tt1210819,6.4,250072
tt0099653,7.1,250026
tt1636826,6.7,249844
tt0311113,7.5,249397
tt0408306,7.5,249059
tt0296572,6.6,248974
tt3749900,7.8,248657
tt0430922,6.8,248114
tt0058461,7.9,247606
tt9253284,8.6,247537
tt0187738,6.7,247385
tt0117665,7.5,247210
tt0117998,6.6,247101
tt0758774,7.0,246986
tt0376541,7.1,246707
tt0142342,6.4,246659
tt1234721,6.1,246349
tt3553976,7.8,246031
tt0373469,7.5,245768
tt1599348,6.7,245659
tt0481499,7.1,245609
tt9777666,6.6,245477
tt2334879,6.3,245393
tt0083907,7.4,245294
tt2883512,7.3,245125
tt0083987,8.0,245027
tt1843230,7.7,244679
tt0050212,8.1,244546
tt2209764,6.2,244350
tt0112281,6.4,244097
tt4283088,9.9,243911
tt0079817,7.3,243515
tt0210945,7.8,243207
tt1216475,6.2,242948
tt1972591,6.7,242743
tt0106519,7.9,242742
tt0212346,6.3,242686
tt2719848,7.1,242576
tt0420223,7.5,242383
tt0397892,6.8,241980
tt0758752,6.7,241727
tt0120917,7.4,241345
tt0079501,6.8,240720
tt1220719,8.0,240117
tt2404435,6.9,240065
tt0128853,6.7,240046
tt0138097,7.1,239959
tt0439572,6.6,239776
tt0067992,7.8,239483
tt0479143,7.1,239311
tt0133152,5.7,239255
tt6257970,8.0,239023
tt14500888,8.1,238970
tt3920596,8.4,238945
tt0089927,6.9,238934
tt0409847,6.0,238793
tt0337563,6.3,238541
tt0892791,6.3,238480
tt1142988,6.4,238131
tt1606375,8.7,238011
tt0109445,7.7,237986
tt1980209,6.4,237840
tt0287978,5.3,237838
tt1667889,6.5,237815
tt0356150,6.6,237613
tt0195685,7.5,237542
tt15791034,7.0,237529
tt0305224,6.3,237244
tt7846844,6.6,237130
tt1365519,6.3,236697
tt0120655,7.3,236609
tt0275847,7.4,236579
tt1124035,7.1,236435
tt0097958,7.5,236370
tt1219827,6.3,236333
tt0098936,8.7,236319
tt0246460,6.1,236225
tt1305806,8.2,236220
tt0103772,7.1,235981
tt0090756,7.7,235913
tt1255953,8.3,235712
tt1139797,7.8,235624
tt8041270,5.6,235589
tt2357547,7.8,235502
tt0416320,7.6,235412
tt0097428,6.6,235371
tt4513678,7.0,235332
tt10160804,7.4,235282
tt7221388,8.4,235242
tt4555426,7.4,235002
tt0094898,7.1,234897
tt0499448,6.5,234879
tt6027912,7.5,234742
tt0425061,6.5,234669
tt0452046,8.1,234627
tt5606664,7.3,234555
tt1684562,6.8,234511
tt7144666,6.9,233983
tt0064115,8.0,233835
tt12747748,6.4,233833
tt1272878,6.7,233785
tt0427944,7.5,233582
tt0029583,7.6,233484
tt0101540,7.3,233252
tt0207201,6.5,233245
tt5687612,8.7,232964
tt2364582,7.5,232470
tt3011894,8.1,232087
tt0959337,7.3,231790
tt5074352,8.3,231744
tt5040012,7.2,231243
tt1605630,6.7,230954
tt0295178,6.3,230846
tt2316411,6.9,230532
tt22022452,7.5,230429
tt1489889,6.3,230253
tt2709768,6.5,230088
tt1077258,7.0,230041
tt0050825,8.4,229814
tt0488120,7.2,229771
tt31806037,8.1,229667
tt1398426,7.8,229632
tt11083552,7.1,229629
tt0795176,9.4,229276
tt1355642,9.1,229196
tt9620292,7.5,229169
tt15097216,8.6,229106
tt0281358,7.3,228316
tt0096438,7.7,228279
tt0172493,7.3,228086
tt0339291,6.8,227993
tt1132620,7.8,227899
tt0075860,7.6,227836
tt0974661,6.4,227739
tt0333766,7.4,227289
tt2788316,8.6,227190
tt1321870,6.7,226995
tt0146316,5.8,226968
tt0370263,5.7,226900
tt6499752,7.5,226877
tt0086960,7.4,226738
tt0181865,7.5,226727
tt1291150,5.8,226716
tt0838221,7.2,226672
tt1899353,7.6,226298
tt1127180,6.6,226101
tt0120082,6.3,225944
tt0461770,7.1,225854
tt0452608,6.4,225589
tt0109506,7.5,225588
tt0099810,7.5,225529
tt0328828,6.3,225391
tt3532216,7.1,225101
tt0117705,6.5,225019
tt0080455,7.9,224546
tt15474916,6.5,224438
tt1462764,6.5,224386
tt0949731,5.0,224091
tt1428538,6.1,223849
tt0986264,8.3,223784
tt0870154,6.6,223696
tt2234155,6.3,223581
tt0489270,6.2,223533
tt0960144,5.6,223525
tt28607951,7.4,223371
tt1078912,6.0,223352
tt0431308,7.0,223224
tt1655441,7.2,223180
tt0388482,6.3,222978
tt1155056,7.0,222904
tt3741700,6.0,222771
tt0084602,6.9,222674
tt4779682,5.7,222369
tt9561862,8.4,222261
tt7798634,6.8,222134
tt1700841,6.1,222084
tt1340800,7.0,221988
tt0158983,7.7,221982
tt0118929,7.6,221912
tt6565702,5.7,221729
tt0074285,7.4,221156
tt1155076,6.3,221132
tt0120630,7.1,221033
tt1120985,7.3,220768
tt1013743,6.3,220665
tt1606378,5.2,220527
tt3766354,6.7,220487
tt0094012,7.1,220406
tt0114898,6.3,220244
tt0118571,6.5,219839
tt0106856,7.6,219750
tt0094625,8.0,219491
tt1623205,6.3,219321
tt4729430,8.2,219315
tt1046173,5.7,219214
tt1284575,5.7,219191
tt0418763,7.0,218951
tt0481369,6.4,218862
tt10272386,8.2,218736
tt0088846,7.8,218628
tt1560220,6.7,218488
tt0829150,6.2,218255
tt0362270,7.2,218096
tt20215234,7.4,218044
tt0363988,6.5,217886
tt0102798,6.9,217717
tt2334873,7.3,217652
tt3569230,6.9,217630
tt0318627,6.1,217609
tt0091064,7.6,217474
tt0102685,7.3,217441
tt10288566,7.7,217177
tt2345759,5.4,217039
tt3398228,8.8,216888
tt0113247,8.1,216492
tt0143145,6.4,216306
tt2406566,6.7,216133
tt2094766,5.6,216017
tt0139134,6.8,215898
tt0308644,7.6,215589
tt1196946,8.2,215551
tt1872194,7.4,215498
tt0401855,6.7,215349
tt0056869,7.6,215320
tt0477080,6.8,215280
tt1136617,6.7,215029
tt0111282,7.0,214977
tt0130827,7.6,214860
tt12801262,7.4,214720
tt2338151,8.1,214696
tt13560574,6.5,214677
tt1815862,4.8,214476
tt1111422,6.4,214420
tt0371724,6.7,214243
tt2873282,6.6,213830
tt1469304,5.5,213731
tt0979432,8.6,213473
tt0183790,7.0,213451
tt1723811,7.2,213273
tt0375063,7.5,213176
tt0366551,7.0,213147
tt0114148,6.7,212999
tt1458175,7.3,212843
tt0756683,7.8,212738
tt0993842,6.7,212475
tt0432021,6.2,212357
tt1213641,7.3,212133
tt0053604,8.3,212065
tt3915174,7.8,211884
tt2446042,6.0,211879
tt0106677,7.6,211820
tt0120347,6.5,211429
tt0050976,8.1,211354
tt0058150,7.7,211245
tt4955642,8.2,211226
tt1277953,6.8,211136
tt0814255,5.9,211086
tt4520988,6.8,211056
tt1606389,6.8,210977
tt0095705,7.6,210912
tt0268126,7.7,210702
tt15435876,8.6,210439
tt0116209,7.4,210262
tt1038988,7.4,210250
tt0309593,6.2,210214
tt0120685,5.5,210202
tt3416742,7.6,209759
tt10155688,8.4,209640
tt0082694,7.6,209541
tt0021749,8.5,209452
tt0415306,6.6,209373
tt0366548,6.4,209045
tt0397442,7.5,208946
tt2267968,7.1,208760
tt0120863,7.6,208681
tt8740790,7.4,208670
tt0061852,7.6,208622
tt0119081,6.6,208555
tt6027916,5.9,208269
tt0307453,6.0,208223
tt0985694,6.6,208163
tt4508902,8.7,208134
tt1288558,6.5,208046
tt0241303,7.2,207854
tt7322224,7.2,207495
tt3631112,6.5,207354
tt5519340,6.3,207322
tt8106534,6.1,207250
tt6450804,6.2,207213
tt5715874,7.0,207020
tt2557490,6.1,206981
tt0063442,8.0,206864
tt14849194,7.9,206607
tt0142688,6.7,206385
tt3470600,7.1,206172
tt4857264,8.0,206169
tt0120746,6.8,206151
tt0398165,6.4,205875
tt2239822,6.4,205845
tt0352248,8.0,205807
tt0988824,8.7,205772
tt7556122,6.7,205483
tt2066051,7.3,205298
tt0128445,7.6,205224
tt0112851,7.1,205175
tt0387808,6.5,205008
tt0448694,6.6,204983
tt15671028,6.3,204869
tt0106697,6.7,204736
tt9484998,7.4,204602
tt0810819,7.1,204511
tt0375912,7.2,204416
tt1527186,7.1,204309
tt20969586,7.2,204266
tt7657566,6.3,204183
tt0096754,7.5,204174
tt0106308,7.4,204156
tt10857160,5.2,204148
tt1446192,7.2,204127
tt1465522,7.5,204121
tt0285331,8.4,203935
tt0122690,7.2,203873
tt5104604,7.8,203823
tt0160127,5.6,203818
tt1935859,6.7,203574
tt0078346,7.4,203368
tt3104988,6.9,203351
tt13668894,7.1,203237
tt2333784,6.1,203004
tt23468450,6.6,202950
tt0266308,7.5,202866
tt0455590,7.6,202665
tt2053463,7.1,202512
tt4701182,6.7,202384
tt0072271,7.4,202328
tt1488555,6.3,202254
tt10293406,6.8,201982
tt1070874,7.7,201812
tt0385752,6.1,201555
tt1661199,6.9,201535
tt1751634,7.7,201496
tt0244244,6.5,201314
tt0108160,6.8,200942
tt1646987,5.7,200939
tt0104691,7.6,200644
tt0054698,7.5,200613
tt0120647,6.3,200426
tt1839578,8.5,200353
tt0046912,8.2,200305
tt0450278,5.9,200267
tt0443680,7.5,200073
tt0293429,6.1,199886
tt1355683,6.8,199786
tt1059786,6.6,199554
tt1617661,5.3,199478
tt9335498,8.6,199462
tt0272152,7.4,199267
tt1229340,6.3,198943
tt4244994,7.3,198867
tt1596350,6.3,198776
tt5848272,7.0,198741
tt4209788,7.4,198735
tt7405458,7.5,198598
tt0107207,8.1,198459
tt2261227,7.9,198373
tt0327084,6.7,198312
tt0978762,8.1,198307
tt2226417,6.6,198098
tt3062096,6.2,198083
tt10640346,7.1,197995
tt0384766,8.7,197841
tt0359013,5.8,197774
tt1596365,6.4,197527
tt0097733,7.3,197359
tt0993840,5.8,197283
tt0276751,7.1,197266
tt0072684,8.1,197186
tt2023587,6.2,197117
tt0389722,6.6,197102
tt1964418,6.4,197094
tt4276820,7.2,196991
tt10638522,7.1,196870
tt2231461,6.1,196839
tt0017136,8.3,196649
tt0146882,7.4,196537
tt1628841,5.2,196382
tt1935179,7.4,196311
tt0145681,6.7,196029
tt0165598,8.1,195921
tt13207736,7.8,195768
tt4873118,7.5,195560
tt29623480,8.2,195425
tt9770150,7.3,195414
tt0061512,8.0,195286
tt0462322,7.5,195033
tt12299608,6.7,195018
tt0200465,7.2,194817
tt0918940,6.2,194812
tt0100403,6.3,194742
tt1560747,7.1,194708
tt0101272,7.0,194631
tt14688458,8.1,194445
tt0058331,7.8,194314
tt0293564,6.2,194231
tt9639470,7.0,194079
tt1860357,7.1,194058
tt0110322,7.5,194029
tt16311594,7.8,193887
tt1231587,6.4,193849
tt1809398,7.2,193692
tt3006802,8.3,193631
tt0117913,7.5,193374
tt0092067,8.0,193224
tt1033643,6.1,193113
tt0904208,8.3,193050
tt4016934,8.1,193001
tt0087544,8.0,192737
tt5884052,6.5,192693
tt1502397,6.5,192672
tt0454841,6.4,192071
tt0042876,8.1,191968
tt0055254,7.3,191805
tt0299977,7.9,191769
tt0389790,6.1,191757
tt0089880,6.5,191738
tt0041959,8.1,191588
tt0092991,7.7,191542
tt0295701,5.9,191330
tt1583421,5.7,191104
tt2543472,7.9,190978
tt2170439,6.3,190869
tt0138704,7.3,190599
tt1001508,6.4,190337
tt6856242,6.3,190196
tt0087182,6.2,189951
tt0084516,7.3,189928
tt11691774,8.1,189890
tt0478304,6.8,189841
tt0311429,5.8,189569
tt11858890,6.7,189505
tt0109707,7.8,189326
tt0307901,7.6,189237
tt0117008,7.0,189128
tt0272338,7.3,188945
tt1226229,6.3,188878
tt7668870,7.6,188744
tt1502712,4.3,188712
tt1217613,5.7,188620
tt0140352,7.8,188504
tt0055928,7.2,188243
tt0120484,6.2,188130
tt3322940,5.5,188125
tt0040522,8.2,188105
tt0380510,6.6,188018
tt3393786,6.2,187926
tt0177789,7.4,187605
tt16419074,7.4,187317
tt5057054,8.0,187250
tt0454945,6.4,187154
tt0103074,7.6,186732
tt4123432,6.2,186653
tt7040874,6.7,186569
tt5814060,5.4,186407
tt0460627,7.8,186397
tt1821694,6.6,186396
tt2401256,8.4,186342
tt2404463,6.6,186260
tt0115798,6.1,186199
tt4116284,7.3,186031
tt28015403,7.0,185937
tt0120744,6.5,185923
tt3230854,8.5,185801
tt0257106,5.4,185691
tt3794354,6.5,185484
tt0215129,6.5,185459
tt0108358,7.8,185438
tt0104714,6.7,185373
tt1007028,6.5,185341
tt0120188,7.1,185337
tt0398808,7.2,185326
tt0177971,6.5,185318
tt1578873,7.3,185226
tt1220634,5.8,184836
tt0892782,6.4,184758
tt2080374,7.2,184672
tt1528100,6.0,184486
tt2191701,5.4,184476
tt0393162,7.3,184372
tt2369135,6.4,184362
tt0970416,5.5,184323
tt0465494,6.2,184290
tt1013753,7.5,183886
tt1411250,6.4,183885
tt0988595,6.1,183782
tt0088944,6.7,183776
tt1618434,6.1,183606
tt0407362,8.7,183566
tt0986263,6.3,183529
tt0381707,5.9,183381
tt0372588,7.2,183376
tt5052474,7.1,183373
tt5109280,7.3,183282
tt0445934,6.3,183084
tt0042332,7.3,183050
tt1129442,6.1,183047
tt1219024,8.1,183016
tt1262416,6.2,182901
tt12584954,6.5,182717
tt1262426,7.4,182642
tt0074958,8.1,181948
tt0274166,6.3,181866
tt0159097,7.2,181772
tt10366460,8.0,181702
tt4500922,6.3,181625
tt8178634,7.8,181603
tt6166392,6.9,181601
tt7146812,7.4,181570
tt2209418,7.9,181492
tt17009710,7.6,181422
tt4178092,7.0,181407
tt0387199,8.4,181330
tt4179452,8.5,181307
tt0118694,8.1,181298
tt0346491,5.6,181290
tt1253864,6.0,181267
tt10888594,1.8,180994
tt0408790,6.3,180859
tt0097814,7.8,180822
tt0780521,7.2,180818
tt1502407,6.5,180739
tt0349683,6.3,180737
tt0465538,7.2,180725
tt3371366,5.2,180688
tt13649112,7.7,180580
tt10028196,5.6,180392
tt0116583,7.0,180170
tt0472399,6.5,179964
tt4776998,6.1,179904
tt0832266,7.1,179565
tt5308322,6.6,179514
tt8079248,6.8,179446
tt0938283,3.9,179378
tt0105793,7.0,179141
tt11737520,8.3,179090
tt0022100,8.3,179041
tt10954652,5.8,178963
tt6412452,7.2,178867
tt21382296,6.5,178807
tt0876563,7.6,178618
tt6027914,5.5,178227
tt0442933,6.3,178148
tt0414982,5.9,178106
tt0102138,8.0,178078
tt0122151,6.6,177939
tt11245972,6.3,177875
tt13287846,6.3,177872
tt0093894,6.6,177624
tt0330793,6.4,177534
tt1279935,6.3,177371
tt23289160,7.7,177304
tt7740496,7.0,177282
tt3300542,5.9,177259
tt0066999,7.7,177188
tt3640424,7.1,177080
tt2848292,6.4,177028
tt0073629,7.4,177023
tt0072431,8.0,176987
tt0859163,5.2,176972
tt2575988,8.5,176861
tt1335975,6.2,176784
tt0036775,8.3,176765
tt1242460,7.4,176671
tt0247638,6.4,176618
tt1563738,7.0,176541
tt0106489,7.8,176518
tt0134084,5.7,176311
tt0458481,6.5,176220
tt0109831,7.1,176206
tt0086465,7.5,176177
tt1189073,7.6,176127
tt0085334,7.9,175705
tt6155172,7.6,175552
tt4283094,9.9,175468
tt3205802,8.1,175169
tt1139328,7.2,175103
tt0498380,7.8,174929
tt6628394,7.1,174927
tt5971474,7.2,174704
tt0285823,6.3,174610
tt0963966,6.1,174596
tt5433138,5.2,174550
tt0047296,8.1,174454
tt4172430,7.3,174255
tt1462758,7.0,174204
tt3359350,6.2,174064
tt0119345,5.8,173992
tt0980970,6.3,173971
tt2140373,7.5,173808
tt1567432,7.7,173638
tt0097523,6.4,173629
tt0266987,7.1,173591
tt1980929,7.4,173556
tt8760708,6.3,173435
tt5439796,7.0,173433
tt2120120,5.6,173386
tt11291274,7.0,173326
tt0822832,7.0,173227
tt2098220,9.0,173148
tt0890870,5.9,173112
tt1091722,6.8,173055
tt0834001,6.5,173004
tt3469046,6.3,172934
tt1486217,8.6,172923
tt0364845,7.8,172860
tt0424136,7.0,172848
tt0487831,8.5,172621
tt13320622,6.1,172269
tt0093437,7.2,172267
tt0435705,6.2,172265
tt1057500,7.3,172203
tt0093748,7.6,172135
tt0033870,7.9,172031
tt0099077,7.8,171791
tt0099938,6.3,171560
tt0120891,4.9,171557
tt0094291,7.3,171412
tt0107362,6.5,171062
tt6266538,7.2,171059
tt11315808,5.2,171039
tt7657124,8.4,171029
tt0358082,6.4,170867
tt2386490,7.4,170762
tt8420184,9.0,170716
tt1568911,7.2,170638
tt2278871,7.7,170478
tt11214590,6.6,170439
tt0120888,6.9,170134
tt5555260,8.7,170133
tt0082198,6.9,170031
tt13016388,7.5,170024
tt0118276,8.3,169890
tt3774114,7.3,169730
tt0322330,6.4,169610
tt10731256,6.3,169574
tt2975578,6.4,169454
tt0120681,6.7,169436
tt3521126,7.3,169435
tt1267297,6.0,169409
tt0340855,7.3,169402
tt0080761,6.4,169271
tt2042568,7.4,169202
tt6294822,7.2,169078
tt0120587,6.5,168998
tt10545296,6.6,168905
tt2431438,8.2,168818
tt7984766,7.3,168804
tt0053285,7.2,168688
tt5491994,9.4,168631
tt0397535,7.3,168602
tt0032910,7.5,168581
tt0464141,7.4,168361
tt8097030,6.9,168194
tt15314262,6.3,168098
tt0385002,7.4,168038
tt0082340,7.1,167962
tt0120783,6.7,167955
tt0113568,7.9,167920
tt13210838,8.0,167850
tt0990407,5.8,167618
tt1600196,7.0,167595
tt3567288,6.3,167301
tt12263384,7.0,167049
tt12392504,9.2,166915
tt5108870,5.1,166844
tt9421570,6.3,166699
tt1714206,7.0,166602
tt0214341,8.8,166584
tt0122933,6.7,166460
tt0306047,5.6,166445
tt1441395,6.3,166345
tt2301455,9.9,166081
tt1611224,5.9,165990
tt0088323,7.3,165973
tt2692904,7.1,165925
tt0128442,7.3,165896
tt0107120,6.9,165791
tt16277242,7.8,165786
tt0276919,8.0,165664
tt1496025,6.3,165583
tt4566758,5.8,165571
tt0430105,6.8,165434
tt0116922,7.6,165389
tt6343314,7.1,165299
tt1188729,6.7,165254
tt0238784,8.2,165237
tt2554274,6.5,164975
tt5022702,6.6,164898
tt1121931,6.1,164879
tt12343534,8.5,164872
tt0261392,6.8,164862
tt0765010,7.1,164860
tt3526078,8.5,164753
tt0473705,7.1,164746
tt1638002,7.1,164586
tt0112508,6.4,164526
tt2866360,7.2,164404
tt1131734,5.5,164341
tt0101507,7.8,164224
tt7493974,8.0,164104
tt0805564,7.3,164005
tt7395114,7.1,163954
tt16426418,7.0,163916
tt7959026,7.0,163852
tt1314655,6.3,163720
tt8398600,8.4,163719
tt0120102,7.1,163553
tt0452694,7.1,163378
tt13146488,8.3,163269
tt1865718,8.9,163059
tt0119738,6.4,163035
tt5140878,6.5,162980
tt0090728,7.2,162890
tt0410297,6.8,162884
tt12844910,5.8,162852
tt14513804,5.6,162697
tt0079417,7.8,162642
tt0043274,7.3,162580
tt0350258,7.7,162577
tt5363618,7.7,162511
tt10698680,8.2,162431
tt0307987,7.0,162384
tt5420376,6.4,162285
tt1727388,7.4,162174
tt0421239,6.4,162060
tt0095159,7.5,162008
tt0040746,7.9,161939
tt0989757,6.3,161888
tt8847712,7.1,161884
tt0093105,7.3,161717
tt0248654,8.7,161706
tt0780571,7.2,161652
tt0034492,7.3,161644
tt0159365,7.2,161636
tt0046183,7.3,161606
tt13143964,6.6,161489
tt0120768,7.3,161433
tt0193676,8.8,161422
tt1568338,6.6,161154
tt10574558,7.7,160977
tt0100814,7.2,160901
tt0280590,5.8,160633
tt1403981,7.1,160628
tt1474684,8.4,160628
tt0071230,7.7,160480
tt2049403,6.6,160440
tt13433802,6.3,160358
tt7462410,7.2,160358
tt0413099,5.4,160322
tt0032976,8.1,160272
tt13238346,7.8,160062
tt0369441,6.2,160027
tt0079116,7.5,159882
tt0264235,8.8,159776
tt11389872,6.8,159767
tt13345606,6.5,159750
tt0335438,6.1,159673
tt1327801,6.8,159624
tt0277027,7.6,159595
tt0089530,6.2,159579
tt0091369,7.3,159518
tt1034303,7.1,159404
tt1588170,7.8,159380
tt0373074,7.7,159339
tt0762107,5.9,159059
tt0324216,6.2,158774
tt3647998,8.3,158676
tt0213338,8.9,158386
tt8009428,7.3,158227
tt2203939,6.0,158183
tt0257076,6.1,158080
tt0290673,7.3,158059
tt1764234,6.2,158046
tt0465602,6.6,157860
tt0100507,5.4,157840
tt1334260,7.1,157718
tt0093822,7.3,157651
tt1389137,7.0,157612
tt2854926,6.5,157586
tt0096256,7.2,157516
tt0301357,7.7,157462
tt0048280,7.3,157411
tt0120794,7.2,157314
tt3289956,6.8,157178
tt0106918,6.9,157142
tt0164912,6.0,156997
tt0889583,5.9,156978
tt1758830,6.2,156978
tt3829266,5.3,156941
tt0277434,7.2,156930
tt2632424,8.2,156706
tt1488606,6.5,156637
tt0443274,6.6,156518
tt2381111,7.5,156501
tt1054606,6.7,156481
tt1390411,6.9,156477
tt2283336,5.6,156431
tt0245844,7.7,156357
tt10168312,7.3,156281
tt7069210,6.3,156212
tt1855325,5.3,156112
tt2034800,5.9,156020
tt2510894,6.6,155975
tt0451079,6.8,155956
tt0475394,6.6,155916
tt0391198,5.9,155789
tt10676048,5.5,155630
tt0159206,7.4,155579
tt0103855,6.4,155522
tt23849204,8.7,155522
tt1019452,7.0,155502
tt9893250,6.4,155463
tt1399683,7.1,155376
tt1615147,7.1,155276
tt0046250,8.0,155251
tt15789038,7.0,155205
tt0471042,6.2,155196
tt2222042,6.9,155147
tt14403178,8.0,155039
tt1058017,6.4,154870
tt0091203,7.0,154859
tt26047818,6.1,154805
tt0312004,7.5,154785
tt0472033,7.0,154297
tt1086772,6.5,154266
tt0112642,6.2,154199
tt4481414,7.6,154119
tt0409591,8.4,153887
tt0088258,7.9,153850
tt5886046,6.4,153828
tt5776858,7.4,153704
tt0387131,7.3,153642
tt1939659,5.8,153576
tt5788792,8.7,153438
tt1100089,7.0,153345
tt0051201,8.4,153230
tt0079944,8.0,153070
tt0482606,6.1,153067
tt1351685,6.3,152979
tt2101441,5.3,152805
tt0057076,7.3,152801
tt0263488,6.2,152749
tt0104952,7.6,152701
tt3874544,6.3,152672
tt2561572,6.0,152609
tt17024450,6.8,152514
tt1648190,5.6,152401
tt9603208,7.3,152211
tt0934814,8.2,152034
tt2180411,5.9,151983
tt0079522,7.8,151918
tt0905372,6.2,151871
tt2531336,7.5,151819
tt0212671,8.2,151556
tt3743822,6.8,151526
tt9813792,7.8,151459
tt0256380,6.0,151440
tt0310793,8.0,151320
tt1758429,8.5,151296
tt9411972,7.2,151260
tt0120784,7.1,151087
tt11271038,7.1,151082
tt4052882,6.3,151072
tt0804497,7.1,150982
tt2096672,5.6,150982
tt7137906,8.8,150961
tt9906260,9.8,150957
tt1915581,6.1,150953
tt0815236,6.4,150686
tt0251160,7.1,150603
tt0242423,5.5,150567
tt0097441,7.8,150482
tt1358522,8.2,150482
tt2446980,6.6,150480
tt0253556,6.2,150391
tt0098800,7.9,150354
tt2402927,7.3,150324
tt1109624,7.3,150214
tt0093177,6.9,149863
tt26753003,5.8,149859
tt0277296,5.5,149857
tt1571234,6.1,149797
tt13991232,8.7,149791
tt0385880,6.7,149779
tt0325703,5.5,149608
tt4062536,7.0,149592
tt0259446,6.6,149416
tt0410975,7.6,149381
tt4846232,7.3,149381
tt0054331,7.9,149340
tt4698684,7.8,149251
tt4786282,6.3,149233
tt7737786,6.4,149230
tt9620288,7.5,149206
tt0790736,5.6,149140
tt0249462,7.7,149097
tt0149261,5.9,149012
tt1549920,6.3,148857
tt0343135,6.0,148823
tt0134273,6.6,148821
tt0033563,7.2,148513
tt6048596,7.8,148507
tt7016936,8.1,148465
tt3316960,7.5,148407
tt5462602,7.5,148165
tt1259528,7.0,148091
tt0417148,5.5,147946
tt1878870,7.3,147922
tt18925334,7.0,147819
tt2631186,8.0,147786
tt8244784,6.6,147729
tt0099864,6.8,147685
tt0475290,6.3,147614
tt0327850,6.7,147443
tt0096928,6.9,147145
tt0100150,7.7,147131
tt0118842,7.2,147077
tt0379725,7.3,146924
tt0063350,7.8,146883
tt0067116,7.7,146849
tt1634122,6.3,146829
tt2177771,6.1,146737
tt0044079,7.9,146727
tt0089881,8.2,146709
tt1695360,8.3,146650
tt2388715,6.5,146587
tt0095956,5.8,146574
tt0279600,7.5,146568
tt0070608,7.5,146440
tt0042192,8.2,146409
tt0404032,6.7,146322
tt0424095,6.6,146279
tt1172570,7.0,146266
tt3322310,6.4,146139
tt3152624,6.2,146101
tt0947810,6.8,146093
tt0816442,7.5,145973
tt0106582,6.5,145844
tt3322314,7.2,145779
tt0087928,6.7,145764
tt0292506,6.6,145657
tt1622979,5.9,145631
tt0092455,8.7,145537
tt2024432,5.7,145425
tt14948432,6.3,145365
tt0096657,8.6,145270
tt3531824,6.5,145199
tt13918776,7.4,145197
tt0274558,7.5,145084
tt1132626,5.8,145055
tt0092644,6.6,144958
tt5177120,6.8,144790
tt0481536,6.5,144746
tt2692250,6.2,144700
tt0104070,6.7,144635
tt0096320,6.2,144279
tt5924366,7.6,144257
tt4302938,7.7,144174
tt2305051,7.1,144125
tt8404614,7.6,143735
tt0230011,6.9,143716
tt0164052,5.9,143689
tt0133751,6.6,143638
tt0384793,6.4,143595
tt0427327,6.7,143566
tt0133240,7.2,143527
tt0070511,8.0,143439
tt0114069,6.6,143426
tt5171438,7.0,143405
tt0118617,7.2,143382
tt0424345,7.3,143279
tt6027908,7.9,143265
tt0325805,7.3,143227
tt0452594,5.8,143180
tt2582496,7.7,143091
tt1055292,6.5,143084
tt0758730,4.6,143058
tt1187064,6.9,143046
tt0918927,7.5,142995
tt0107977,6.7,142994
tt1924435,6.4,142977
tt0070666,7.7,142942
tt13654226,6.7,142915
tt0012349,8.2,142870
tt3410834,5.7,142811
tt0075005,7.5,142659
tt1034032,5.7,142592
tt7049682,8.2,142446
tt5649144,7.6,142411
tt0870984,6.5,142293
tt17663992,6.4,142051
tt0113627,7.5,142045
tt0397306,7.4,141993
tt5758778,5.8,141889
tt0161081,6.6,141885
tt9495224,7.1,141882
tt0125664,7.4,141726
tt1538403,5.8,141714
tt0295700,6.1,141709
tt0111070,6.6,141618
tt0397065,5.5,141605
tt1536537,6.8,141599
tt3606752,6.7,141481
tt1205537,6.2,141436
tt7203552,8.1,141414
tt0117438,6.7,141127
tt0120789,7.5,141008
tt0227445,6.8,140949
tt10151854,5.9,140680
tt0251075,6.1,140619
tt1234548,6.2,140504
tt1174732,7.2,140236
tt0468492,7.1,140146
tt0184894,6.6,140127
tt0374463,8.3,140079
tt1790886,6.1,139981
tt0092965,7.7,139892
tt0112431,6.9,139811
tt3488710,7.3,139744
tt0055630,8.2,139731
tt7160372,7.3,139615
tt2503944,6.6,139547
tt10970552,7.4,139482
tt26693803,5.6,139448
tt16366836,6.0,139441
tt0453451,6.4,139440
tt5433140,5.7,139411
tt1860213,5.9,139357
